"Species","genus","family","order","group","Ks","Kl","P50","MinWP_md","HSM","Hv","MAT","TMean_Warmest","TMean_Coldest","AP","Prec_Wettest","Prec_Driest","Prec_Seasonality","Prec_WetQ","Prec_DryQ","Prec_WarmQ","Prec_ColdQ","Diurnal_TRange","Isotermality","TSeasonality","TMax.Warmest","TMin.Coldest","TRange","TMean_Wettest","TMean_Driest","srad","sradMin","tmax","tmin","vapr","windMax","wind","ABDRock","AWCtS_60cm_1km_ll","clay_60cm","ph_60cm","sand_60cm","SWC_200cm","silt_60cm","AI","VPDMax","PC1","PC2","PC3"
"Acacia mearnsii","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,4.13416666668413,14.0212249461832,18.6457741301357,9.40213836874374,813.813951944776,97.4435151997876,39.3356564449754,26.5860393038787,268.473715651135,137.27406079915,182.479755741404,206.924930306651,10.4784724957184,49.9213577399893,374.840754608606,25.5537700713844,4.42080180820824,21.1329682668683,13.3968483098153,15.5077890456316,15972.9590176919,7297.42539492898,19.2604611930533,8.78198869366357,1.14687674270356,4.66051373278558,4.03497554589502,174.878683984967,44.2186325575262,34.6212830487242,6.09496274807147,50.8331904793301,21.8128173007187,14.9066394145184,582.725753351918,1.84201978357695,-2.29545196283122,0.338209097887673,-0.931408688554562
"Acacia myrtifolia","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,9.489999990663,14.5805648795118,19.1076752112128,10.0122092529903,929.141950905581,119.558517973706,38.8637491955502,35.2225403058416,332.295393950538,139.050473476142,190.285188930771,274.1733014618,9.49507599546814,48.0682941372587,369.153042635366,25.2527719016153,5.51902179725155,19.7337501171133,13.3703426083539,16.330236570969,16483.468916636,7465.06058655879,19.3281028834711,9.8330268874111,1.18559506141801,5.09555943739746,4.42303330185681,172.372627737226,43.8628649635036,32.4730839416058,5.9706295620438,54.4415145985401,20.5043795620438,13.4484489051095,639.904569274616,1.74747268865468,-2.42393169276244,0.418020952790447,-1.30849402663398
"Acacia parvipinnula","Acacia","Leguminosae","Fabales","Angiosperms",0.91,0.000116555,NA,-1.72,NA,0.916862376,16.8628054204977,22.0586115210081,11.2246250635654,887.517416545718,114.264876632801,39.844702467344,31.9656489016529,319.22786647315,137.846879535559,295.574020319303,149.205370101597,11.3764936830551,49.3135532523101,435.403077522798,28.0145138019401,4.97699564707253,23.0375181718558,21.7185050828709,12.0574020360136,17038.253972866,8900.44775036284,22.5510522346884,11.1745585474809,1.33208152353331,3.38838897059376,2.85861755524734,157.065942028986,40.731884057971,32.245652173913,6.01340579710145,50.6789855072464,20.9152173913043,17.4391304347826,561.024455732946,2.04965574807516,-1.86683585444644,-0.272618065739082,-1.03438921559676
"Acacia senegal","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,-3.29998,NA,NA,27.6956100825753,30.9236513961639,24.1434616531645,485.514508928571,139.4921875,0.91796875,132.693842376981,338.282924107143,5.01785714285714,88.7008928571429,98.18359375,13.8702008905155,59.8612056417125,273.534534703408,38.9065290327583,15.4027901899868,23.5037388423724,27.8845330774784,25.8154017994446,20242.0890426636,16931.0814732143,34.6307105634894,20.760509673506,1.62607607963894,3.1675781290313,2.58173363343147,199.258370535714,38.83984375,22.6808035714286,6.984765625,63.8370535714286,13.8482142857143,13.8521205357143,205.097265625,5.52167284485146,-4.22506116578892,-5.58585086942049,0.509343514465438
"Acacia seyal","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,-3.18644,NA,NA,27.7048424122865,31.2803022216639,24.2047927563672,521.725388601036,157.117616580311,0.82020725388601,127.664148899928,373.662176165803,4.29637305699482,87.580829015544,69.2264248704663,14.0277417941415,58.8125308101041,287.530480043876,39.3498445997584,15.1991191847954,24.1507254190396,27.4794213949707,25.5974784113583,20664.3286051854,17465.7538860104,34.7187133182516,20.6909715231218,1.58782642530036,3.06725389024754,2.50440414345635,198.09585492228,38.5917098445596,26.4160621761658,6.90113989637306,57.9336787564767,15.9056994818653,15.999481865285,209.645647668394,5.75555097945225,-3.63616852339423,-5.83947333703809,0.511037705374706
"Acacia suaveolens","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,7.11999999413254,15.8388238852228,20.2589817414621,11.1020079865055,1092.08002362321,131.789162852503,52.2532112800827,27.1119247488903,367.717850287908,182.289679610217,302.724494315665,235.80510851912,9.14720829047464,47.5300337530812,369.52171556379,25.2479108379279,6.03020818322285,19.2177026618553,18.0748240547484,13.9317067611804,16426.6645446534,8042.32969142182,20.4124280457023,11.2652197494898,1.33290380613501,4.72284068790933,4.06973521645728,168.905048766495,43.0486230636833,29.7390992541595,5.8464859437751,54.8208548479633,19.943488238669,15.7996270797476,740.733042964713,1.43289629711159,-1.93323728150821,0.770331810984113,-1.30794579351367
"Acacia terminalis","Acacia","Leguminosae","Fabales","Angiosperms",0.43,4.71e-05,NA,-1.26,NA,1.293713568,14.5340170128326,19.1794706731623,9.62783989462697,1033.07440798173,121.174420002404,53.4053371799495,23.3694140068226,334.008414472893,186.494891212886,282.79336458709,226.482630123813,9.51892354680678,47.385570328487,385.737319060366,24.6313258997737,4.55244620928116,20.0788796813833,17.0210201565388,12.5076311221847,16339.5425884083,7699.61630003606,19.293478779587,9.77455523478639,1.23106713474965,4.37032094762967,3.75074928631389,143.701287959352,42.9877112135177,30.273425499232,5.69971641261964,53.6260191421482,20.6618220489188,16.4773720902753,735.684361101094,1.49247012702846,-1.98524570668811,1.00195586754549,-1.88828046562039
"Acacia tortilis","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,-4.30964,NA,NA,27.2797535196446,31.816585664902,21.6970697456682,202.741136474017,72.6721709567751,0.245750364254492,137.135962049494,162.047110247693,1.3152015541525,42.3016027197669,7.42010684798446,14.2930993788331,54.1879790603912,408.995284448728,39.7543953566252,13.0138416702073,26.7405536738688,28.5196292737319,24.8773109691707,21274.2779683895,17276.5012141816,34.4263031937765,20.1332038353229,1.28272503003616,3.66260320709538,3.0993564841584,197.615272373541,38.7232490272374,14.6220817120623,7.61556420233463,74.2135214007782,10.3214980544747,11.4878404669261,70.521321029626,5.88477423879786,-6.4823036035107,-6.05521446763185,0.346058391009645
"Acacia wilhelmiana","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,32.9000000037897,17.0070617000778,23.3753463138234,10.6380519498478,320.253896103896,36.0357142857143,17.788961038961,22.1458658930543,100.537012987013,60.3233766233766,65.8681818181818,92.6844155844156,13.4134632141559,49.3511859125905,516.797858855012,31.8368181761209,4.6284415602684,27.2083766751475,14.4148593178043,21.1302813641437,18274.6058156199,8555.19025974026,23.7137932826946,10.3003300834012,1.03022294741172,4.20792205504009,3.54794371886687,183.146944083225,39.5286085825748,29.481144343303,7.83094928478544,62.0845253576073,16.646944083225,8.82119635890767,157.561883116883,3.55762426305002,-5.42553355988762,-2.60443395609152,-0.331026787434494
"Acacia xanthophloea","Acacia","Leguminosae","Fabales","Angiosperms",NA,NA,NA,-2.80286,NA,NA,20.9021803168363,23.3821705219358,17.7881782443024,795.709302325581,158.06976744186,12.8953488372093,76.0953378012014,393.604651162791,47.6744186046512,310.348837209302,63.3372093023256,12.1371123069941,64.5882062690203,229.726226540499,29.8686044826064,10.8767441927001,18.9918602677279,22.8242248269015,18.2583332948906,17444.6822083939,13149.9186046512,26.9707363927087,14.8336239970008,1.7576259665711,2.89651161570882,2.26065890179124,193.72619047619,42.4404761904762,37.1309523809524,6.46309523809524,46.6309523809524,22.3809523809524,16.6428571428571,478.633720930233,2.09345473531441,-0.980043859643655,-1.72599416302054,0.15992656754716
"Acer buergerianum","Acer","Sapindaceae","Sapindales","Angiosperms",1.714228,0.0002823522,NA,NA,NA,1.57755057193307,14.8470794062748,24.0711838151807,5.2605918968253,1281.57009345794,201.808411214953,41.2383177570093,51.667739656484,525.205607476635,146.280373831776,461.953271028037,178.803738317757,9.37235202744743,32.0686216889141,765.943659416983,29.7168223211698,-0.392056079285446,30.1088784788256,21.1687695423019,7.07585666899648,14283.1253787602,8020.86448598131,19.5332555503489,10.160903391994,1.33902648063464,3.47149531139392,2.90864485279422,197.33488372093,41.0186046511628,28.5767441860465,6.19720930232558,35.9488372093023,21.7441860465116,35.846511627907,1029.40700934579,1.72662532495702,-0.805399362061903,1.3847861473948,1.21126490586591
"Acer campestre","Acer","Sapindaceae","Sapindales","Angiosperms",0.43,NA,-3.019,NA,NA,NA,9.96074562588898,17.4005075530246,2.94355287436363,838.663235916984,90.1947479881406,50.8218975010589,17.5414227652277,252.669123252859,169.602498941127,205.924650571792,207.139686573486,8.45817414869044,34.9285687816996,592.381617809847,23.6135917014866,-0.668593816221871,24.2821855263102,10.2614280715143,8.5818353793711,11517.0920423599,2904.08686997035,14.1898326965471,5.73165855130787,0.986075569166061,4.01349851591816,3.45120323090824,198.642972057578,39.7564775613887,24.9956392887384,6.35914479254869,38.2543607112616,20.4717188823031,37.119983065199,907.988737822956,1.46464148437339,-2.47936085201067,2.60237095629287,1.55809956481078
"Acer cordatum","Acer","Sapindaceae","Sapindales","Angiosperms",0.226,NA,NA,NA,NA,NA,17.7425397146316,26.4646031334287,8.20126985027677,1560.21904761905,265.085714285714,38.1714285714286,59.4895228431338,709.733333333333,142.914285714286,568.457142857143,173.228571428571,8.22428568431309,28.9326237088158,745.198635428292,31.7485713050479,3.09714283957368,28.6514284769694,22.4311111086891,10.3850793577376,14017.726953125,9023.82857142857,21.8546825227283,13.63039682025,1.68015872978029,2.25523808797201,1.93396825336275,197.828571428571,40.7047619047619,30.1714285714286,5.96380952380952,31.8380952380952,21.7904761904762,38.3619047619048,1263.79142857143,2.06746869861967,0.33379323930544,0.950661068257141,1.76681413705011
"Acer davidii","Acer","Sapindaceae","Sapindales","Angiosperms",0.64,NA,-4.01,NA,NA,NA,14.230959710833,22.3950136509098,5.19214480217353,1185.20081967213,216.975409836066,19.9774590163934,71.8551842345566,580.325819672131,75.9713114754098,535.034836065574,87.5061475409836,9.20560105804537,33.3665972498597,700.149283862505,27.4602459141465,-0.753893438268636,28.2141393325368,20.8092555042173,5.94890708769952,13885.4366435067,9199.35655737705,18.8337602556729,9.62815915842037,1.32350751336236,2.34057375984114,1.87289958508288,192.831622176591,41.9856262833676,26.6386036960986,6.32689938398357,34.5051334702259,21.5338809034908,39.2422997946612,1010.79057377049,1.44653706320053,-0.81052796927877,1.4871852970662,1.73681455053807
"Acer glabrum","Acer","Sapindaceae","Sapindales","Angiosperms",1.17,NA,-2.3,NA,NA,NA,5.75074037179432,15.1496502891163,-2.97002213186048,773.807436918991,117.355378486056,23.3798140770252,42.8080050258206,322.993359893758,87.7832669322709,132.828950863214,262.841699867198,13.6543846757288,40.069116626856,743.765414424658,25.0214608188644,-9.15503320213887,34.1764940081998,5.51387340298377,7.18946879202844,15046.9452167891,5547.57715803453,12.5779327109694,-1.07645197060766,0.567789949547959,3.91758299864937,3.4373417411984,195.375531914894,41.5066489361702,17.3454787234043,6.47904255319149,49.0164893617021,19.1640957446808,34.011170212766,676.483027888446,2.21906713964428,-4.06976456223039,1.62919032436719,1.0038087115402
"Acer monspessulanum","Acer","Sapindaceae","Sapindales","Angiosperms",0.534947645333333,0.000146867,-3.87125,-5.5,-1.62875,2.936931653,11.3758931405811,19.2619353268974,4.29173147797869,808.901366957341,96.9215177940137,37.8174640584492,27.3760464082988,260.74510959227,141.189606410559,149.414918689606,216.635399481499,10.0070400231294,37.0470861234447,615.280316329694,26.7233089917453,-0.215543248269451,26.9388522369076,9.88449799998341,16.3266969210004,14225.5648025056,4973.20881451803,16.3794131477065,6.37237312343077,0.980694771936809,3.84367193022118,3.33353365931397,195.839264671223,40.8285411265614,29.7453452745699,6.75998114541598,36.4103228847514,22.2065755361772,34.2016262078718,681.791645062456,2.12139441969419,-2.44686458578556,1.01238689551131,1.12883067147675
"Acer negundo","Acer","Sapindaceae","Sapindales","Angiosperms",4.68996428571429,0.00078,-1.53443328571429,-1.12,0.41443328571429,1.24,10.0698991599625,19.8443618720094,0.174462362921984,772.210817429488,92.785804762709,40.4781709170748,27.9780234652704,252.919608174295,137.522335754096,215.808520520182,165.937468333052,10.3349603119381,33.1480969383273,800.663030460021,26.8893979061618,-5.05612228204523,31.94552019242,15.6945898786956,4.44101502918512,12706.4504749135,4150.67674379328,15.2373793110128,4.90241900296131,0.981497845175983,4.00457270450234,3.38999570646443,198.812172885362,39.2316393719399,23.7446395407733,6.50096657099443,41.7681917946986,19.7205807867635,34.844377849063,722.384052524911,1.92846311371749,-3.06319253343633,1.89406480289867,1.4753725622789
"Acer opalus","Acer","Sapindaceae","Sapindales","Angiosperms",0.18,NA,-3.4225,NA,NA,NA,9.2238188006334,17.2260675885524,1.87793732885768,1054.80020192955,117.769800314113,57.6089297733902,19.772550033084,323.332959389724,213.094009423379,218.786403410366,258.482611622167,9.2915105381059,34.8788901015143,630.698287689983,24.2263405953712,-2.36792685450484,26.5942674448117,8.23337820219179,13.8042236816624,13837.8912053064,4623.01581781467,13.8695740576935,4.57806353891638,0.874171994748553,3.79689252644022,3.33471037889773,189.063313875168,41.8650651100135,26.1634485855411,6.39083969465649,39.7656039515043,21.7763807813202,34.4161427929951,963.708166928427,1.71389468903799,-2.11871522593271,2.15130878862959,0.787223039502997
"Acer pictum","Acer","Sapindaceae","Sapindales","Angiosperms",2.566463276,0.0002921769921,NA,NA,NA,1.09382256606904,9.56851530148107,20.3408619727893,-1.24411728234643,1545.40087783467,226.660204828091,56.5303584491587,47.2063244468728,611.014630577908,190.677029992685,593.848207754206,214.092538405267,8.63960314128376,26.4126268769148,884.378865396183,26.0272494304241,-6.74729333504838,32.7745427394663,18.9324372033558,0.283461353319414,12865.4682681482,6749.07278712509,13.8883168796771,5.24871373223584,1.05650420429154,4.18851499245301,3.483446110446,182.558683729433,44.2160877513711,21.2559414990859,5.51221206581353,43.2493601462523,21.5477148080439,35.8767824497258,1582.40182882224,1.28192214708844,-0.972507578335746,3.55052918997701,0.470185089014952
"Acer platanoides","Acer","Sapindaceae","Sapindales","Angiosperms",0.45,NA,-2.9905,NA,NA,NA,7.32424701484843,16.3196264606819,-1.16068787885209,771.503029790592,87.6766438375469,42.6680195033962,23.3988570206356,245.98100391759,142.69578084045,218.340858487641,171.780925002114,8.12173275803637,29.9496712099622,712.547882706884,22.402615489956,-5.02559115611831,27.4282066536536,12.0409237812346,2.52433086292931,10316.2243546722,1720.73847974973,11.3851133975554,3.26338063830805,0.857963417165427,3.88843042841893,3.39000450927266,193.909407176725,40.8746177370031,19.0887691832898,5.94241506046068,48.3723872850209,18.0212103358303,32.8919002328648,960.499095290437,1.32273739950722,-3.37954674846978,3.44456450912278,1.52042191139025
"Acer pseudoplatanus","Acer","Sapindaceae","Sapindales","Angiosperms",0.38,NA,-1.97366666666667,NA,NA,NA,8.14891414677451,15.1625398973173,1.65684400737545,1193.79068781573,138.65729324902,60.0059349277564,24.6615065623564,394.259688416293,200.724343801886,261.66375808104,327.638393330272,6.90998074351177,31.8449837873331,556.016839029729,20.1719716077439,-1.46245098231667,21.6344226054934,8.08283169526847,7.31013353384537,9913.56243424495,1706.69343271982,11.6039045280029,4.69392376639152,0.889622561266941,4.81496449642442,4.06411164400582,187.528397825392,42.0698433002878,15.8315637991685,5.78147105852255,52.2041893188359,17.2889031020147,32.3744803325871,1587.30697707281,1.01532957905,-2.74590608290015,4.30425242678919,0.796848989524287
"Acer rubrum","Acer","Sapindaceae","Sapindales","Angiosperms",5.8,0.00045,-3.19,-1.55,1.64,1.21,10.4010767865873,21.2903784981767,-1.13191469614561,1134.60284369296,122.722547795177,66.7739456239792,18.8505194743986,342.722547795177,224.686905562494,316.776923815929,250.104524930349,11.3759102743015,32.0830735179026,909.524596437939,28.3667403089289,-7.82047267361383,36.1872129968956,16.354500900937,3.64135523095455,13669.6567360765,5581.51858968201,16.0890319219972,4.71312165543646,1.08132609496807,3.97163992812693,3.32626893498824,198.411939725501,37.4894903541607,18.2581821671945,5.5713408196564,49.6559170745753,17.1706497744505,32.4470678568001,1005.78563742915,1.96147586380667,-2.67368028054796,2.2670382235653,1.02564367331371
"Acer saccharinum","Acer","Sapindaceae","Sapindales","Angiosperms",4.7,0.00055,NA,NA,NA,1.7,9.76909018091016,20.2431468967531,-1.08992693076162,922.036467936898,101.487604998976,50.7273099774636,22.422388295125,285.494161032575,172.154271665642,258.343577135833,193.173734890391,10.4102625968002,31.2952273254926,865.656703971639,27.1738168309639,-6.76945299181085,33.9432698400068,15.5437273962732,1.97220174001252,12571.0112465747,4194.68100799017,14.974221485703,4.56395888464323,0.993576794191111,4.183036261615,3.51655227735965,199.227085902178,38.5550760378134,21.9494451294698,6.15575421290588,42.8109330045212,18.9794492396219,35.5856966707768,873.157631632862,1.8786474490534,-2.85844310398445,2.31370797674296,1.39553777545875
"Acer saccharum","Acer","Sapindaceae","Sapindales","Angiosperms",3.18944444444444,0.00037025,-3.49348717948718,-3.67,-0.959538461538461,1.13762542759407,7.63565671832247,19.6125423895565,-5.15975406053522,1031.12312129953,110.202975557917,58.7668134203735,19.354741113074,309.54106573554,198.078184302414,292.097464703203,212.273569151359,11.1466790594967,28.8483347923889,1004.50988709302,26.9423257846001,-11.8755275577044,38.817853338642,15.6158823081054,-2.41636051262703,12933.7754604536,4501.29846667679,13.2089962689272,2.06231718966323,0.913729314035289,4.06726885739563,3.43436187517486,197.648097412481,38.0053272450533,17.5887366818874,5.83937595129376,47.6006088280061,17.2712328767123,35.1608828006088,1028.47649916502,1.84025258739755,-3.14629272027681,2.81239629166659,1.27490775306606
"Acer tataricum","Acer","Sapindaceae","Sapindales","Angiosperms",3.899000942,0.0008526985287,NA,NA,NA,2.39879269914872,7.13866822216138,17.8293558354371,-3.54661215175959,766.531041388518,102.392857142857,35.5797730307076,32.5524378305125,277.055407209613,120.002336448598,263.405874499332,139.431241655541,8.88101914473306,27.6652867536201,871.138530940016,24.1650534265032,-8.29639519968919,32.4614486274159,15.4534212591224,-0.580145751721295,11107.0436803107,2737.77636849132,11.5791777964428,2.69815865679355,0.860113483951868,3.84402536315339,3.30228081647958,195.790736421193,41.0293235588137,21.4155281572809,6.2406197934022,44.7687437520826,19.2935688103965,34.1776074641786,878.410514018692,1.46952608977355,-3.19927541516479,3.08369475474617,1.61222736879674
"Acinodendron pohlianum","Acinodendron","Melastomataceae","Myrtales","Angiosperms",4.73,0.001092,-3.1,-1.42,1.68,2.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acmopyle pancheri","Acmopyle","Podocarpaceae","Pinales","Gymnosperms",0.33,6.6e-05,-3.3795,-1.13,2.2495,2.02,19.5949772090128,22.6232877496171,16.5351599993771,2296.71232876712,319.534246575342,93.3424657534247,36.9487814184738,839.534246575342,358.178082191781,825.890410958904,434.219178082192,7.46050228484689,52.8158633610974,249.438812673908,26.5575342047704,12.4315067970589,14.1260274077115,22.3986303251084,17.7006849132172,18099.5454302226,11737.2328767123,23.325228259988,15.864725935949,1.90045661469028,4.49315069146352,3.86700912044473,149.86301369863,45.4520547945205,36.3972602739726,5.22876712328767,40.9452054794521,23.8356164383562,22.986301369863,1446.59178082192,1.1870577821842,1.83840948167501,1.17408615152453,-2.30451453269226
"Acosmium cardenasii","Acosmium","Leguminosae","Fabales","Angiosperms",1.1754,0.000216,-6.2,-3.3,2.9,0.187,25.4969203230264,27.4500000718711,22.5475844507632,1135.82608695652,186.014492753623,23.1014492753623,59.286127615666,501.855072463768,86.1449275362319,420.608695652174,130.652173913043,10.8262075894121,63.5001479439113,209.314207657524,33.142028891522,16.0913043782331,17.050724444182,27.2454105598339,22.8456520688707,15390.7403192935,12354.3768115942,30.9100240900897,20.0838162795357,2.30102657235187,2.93043476602306,2.40785025168156,194.31884057971,39.4782608695652,32.5942028985507,5.91014492753623,49.0289855072464,19.9420289855072,18.7536231884058,675.614492753623,2.81957814846243,-0.436432881653654,-1.7367725971884,0.519245004498423
"Acronychia pedunculata","Acronychia","Rutaceae","Sapindales","Angiosperms",1.219409972,0.000165556,-1.86,NA,NA,1.347711982,23.0454380785524,26.2068511224076,19.177009269654,2119.17391304348,362.177865612648,49.9841897233202,66.3096941770772,966.383399209486,184.332015810277,695.367588932806,324.146245059289,7.81867586671128,53.1814610929828,290.337042571056,30.6343872914672,14.3517786504723,16.2826086353408,25.2048090305253,20.4691700162624,16672.3643002717,13305.3833992095,26.9547760137927,19.1361001225799,2.28074439028977,2.68102766214152,2.12285901906462,192.098814229249,44.596837944664,34.8853754940711,5.4897233201581,37.9565217391304,24.0592885375494,27.5533596837945,1440.54901185771,1.48085284989548,2.10958503922143,0.148172147573358,0.106382904534627
"Actinodaphne henryi","Actinodaphne","Lauraceae","Laurales","Angiosperms",NA,NA,NA,NA,NA,NA,23.3348956108093,26.2229166030884,19.1270835399628,1457.875,274.625,10,80.7069520950317,751.75,50.125,557.75,60.375,11.1739583015442,53.5134797096252,298.403636932373,32.5750002861023,11.6500000953674,20.9250001907349,25.3145835399628,20.1604166030884,17199.9996337891,13751.375,28.9218747615814,17.7479168176651,2.08822914958,1.43749998509884,1.1052083298564,189.75,41.25,37,5.7875,35.25,24.625,28.375,935.55,3.03737259671486,1.09008256772146,-1.90679713321476,0.917403266448406
"Actinostemon klotzschii","Actinostemon","Euphorbiaceae","Malpighiales","Angiosperms",0.5526,0.000126,NA,-3.3,NA,0.221,21.9444039128993,24.2046228534114,19.2276156209681,1293.26277372263,210.29197080292,33.2992700729927,58.9162750313752,578.700729927007,120.70802919708,483.386861313869,158.875912408759,10.4692214318436,63.3784468156578,206.228231443976,29.526277305436,12.9912408947075,16.5350364211702,23.775182445554,19.5565694614048,15449.7919209056,11652.6569343066,27.1790145957557,16.7097931534705,2.07569343069174,2.3474452539082,1.95066909894456,194.448529411765,41.9338235294118,39.2352941176471,5.47058823529412,45.4264705882353,21.8529411764706,15.6691176470588,914.697080291971,1.71934423057927,0.727580886590077,-0.617559637361442,0.336209135631856
"Actinostrobus acuminatus","Actinostrobus","Cupressaceae","Pinales","Gymnosperms",NA,NA,-14.1,-5.23,8.87,NA,18.9702381601139,24.9069726905044,13.6284014351514,621.367346938776,125.377551020408,8.18367346938776,81.4007170540946,337.469387755102,35.030612244898,42.8061224489796,336.295918367347,13.1183673702941,51.5485140352833,466.241026275012,33.4928573296995,8.05816325849416,25.4346939398318,13.6857143518876,24.5413266396036,19918.1854272959,10141.5306122449,25.5294217284845,12.4110544068473,1.27552720721887,4.96530610687879,4.15909862275026,187.775510204082,39.3469387755102,25.5816326530612,6.86836734693878,65.3673469387755,14.734693877551,9.51020408163265,287.751020408163,3.7900055463003,-4.83154450887423,-2.95041081041137,-0.788269508659668
"Actinostrobus arenarius","Actinostrobus","Cupressaceae","Pinales","Gymnosperms",0.609739846,0.000440627,-10.6605,-6.9333,3.7272,7.226468251,19.3681612498518,25.7778985120248,13.2789250664089,395.807971014493,73.4673913043478,7.5,69.5577727193418,201.391304347826,31.1739130434783,44.1884057971015,196.590579710145,13.955766905909,50.7799499069435,514.543044269949,34.6894926679307,7.19818841201672,27.4913042248159,14.088405792264,23.7842995187511,20112.4803696784,10350.4637681159,26.3460447269937,12.3902778003527,1.2008725784827,4.50326085695322,3.59749395087145,178.455197132616,38.2329749103943,24.6021505376344,7.2494623655914,66.6989247311828,13.831541218638,9.02150537634409,173.684420289855,4.17099648405893,-5.59747610116819,-3.47011131491298,-0.74968035670378
"Actinostrobus pyramidalis","Actinostrobus","Cupressaceae","Pinales","Gymnosperms",NA,NA,-10.72575,NA,NA,NA,18.6143116743668,24.4572466974673,13.2268115333889,559.391304347826,107.347826086957,9,73.2513260219408,291.521739130435,37.9565217391304,47.5217391304348,289.434782608696,12.984420278798,51.7005645088528,464.401364533798,32.9173915697181,7.76956525056258,25.1478263191555,13.6289853635042,23.7420291900635,19729.05078125,9971.52173913043,25.1065219381581,12.1221014935037,1.24489130662835,4.89565216976663,4.02282606000486,196.652173913043,39.2173913043478,26.5652173913043,7.11304347826087,64.3913043478261,15.0869565217391,9.43478260869565,262.369565217391,3.62711257747483,-4.86419103787897,-2.8970598015417,-0.468956669960186
