"rowname","B1","B2","S9","H4","sex","species","body_region","L","a","b","C","h","carotenoid","indiv_rep"
"Parula_gutturalis_d.Female.crown",21.42531,0.0534297007481297,-0.0190972222222223,1.62093727751729,"female","Parula_gutturalis","crown",4.89733409543676,0.478882419030768,-0.845977166438361,0.972114055752636,299.512904951102,0,"d"
"Parula_gutturalis_d.Female.tail",33.69109,0.084017680798005,0.123785382340515,1.05275463008684,"female","Parula_gutturalis","tail",7.1768527845206,1.3374728940084,-0.803441716188513,1.56024111390488,329.006077461126,0,"d"
"Parula_gutturalis_d.Female.throat",55.2527,0.137787281795511,0.892505854800937,0.512698340903335,"female","Parula_gutturalis","throat",15.4573409376948,8.79560268133475,21.4794935604141,23.2105853036879,67.7314712914273,0,"d"
"Parula_gutturalis_d.Female.wing_cov",61.86078,0.154266284289277,0.0996225551870067,1.26735493910284,"female","Parula_gutturalis","cov",13.3841567164011,2.26197012309179,-1.92961036398365,2.9731977725259,319.533624582313,0,"d"
"Parula_gutturalis_e.Female.back",8.62144,0.0214998503740648,0.00264084507042258,1.48121040700106,"female","Parula_gutturalis","back",2.1627144845782,0.203769496001649,0.0614973802214869,0.212847211104285,16.7937488075765,0,"e"
"Parula_gutturalis_e.Female.belly",107.29771,0.267575336658354,0.0557215912864449,1.38817329715711,"female","Parula_gutturalis","belly",24.5710966277676,3.44688045386177,-2.70044554268267,4.3787430836039,321.923209161315,0,"e"
"Parula_gutturalis_e.Female.crown",26.75492,0.0667204987531172,-0.0524004683840749,1.62407752164406,"female","Parula_gutturalis","crown",6.01013026542783,0.652351631902498,-1.10095837924201,1.27971559514958,300.648043071255,0,"e"
"Parula_gutturalis_e.Female.tail",35.38431,0.088240174563591,0.198950917946797,0.868675308058082,"female","Parula_gutturalis","tail",7.47894920995244,1.53127137146436,-0.684577285655408,1.67733063917096,335.912269905583,0,"e"
"Parula_gutturalis_e.Female.throat",56.13662,0.139991571072319,0.846,0.367268699703434,"female","Parula_gutturalis","throat",13.8390924724786,14.8296566399274,16.7056963649383,22.3382856794261,48.4045162983669,0,"e"
"Parula_gutturalis_e.Female.wing_cov",35.20605,0.0877956359102244,0.0855209187858901,1.26032463457002,"female","Parula_gutturalis","cov",7.59793074319815,1.3167966578731,-1.06626184568692,1.69436352703705,321.001552146949,0,"e"
"Parula_gutturalis_f.Female.back",15.62602,0.0389676309226933,0.049976862563628,1.46236899755267,"female","Parula_gutturalis","back",3.51215589296461,0.499089428192268,-0.45242136199386,0.673628492658723,317.807894882177,0,"f"
"Parula_gutturalis_f.Female.belly",99.89579,0.249116683291771,0.093100123949869,1.35440694380023,"female","Parula_gutturalis","belly",23.2342025455467,3.12209849179818,-1.73370594207561,3.57116721620211,330.956520790285,0,"f"
"Parula_gutturalis_f.Female.crown",24.70993,0.0616207730673317,-0.0496992719214942,1.84241374939707,"female","Parula_gutturalis","crown",5.3633266725317,0.576332755831827,-1.26618632781567,1.39118196588082,294.473706399968,0,"f"
"Parula_gutturalis_f.Female.tail",32.47772,0.0809918204488778,0.208316263826301,0.738643880977806,"female","Parula_gutturalis","tail",6.80270746682591,1.43661124485508,-0.564601383759245,1.54357591047118,338.544718477415,0,"f"
"Parula_gutturalis_f.Female.throat",50.35855,0.125582418952618,0.790759377859103,0.418186230351349,"female","Parula_gutturalis","throat",12.5436936534621,10.3446141617018,13.7142557849662,17.1782377993192,52.9728799567523,0,"f"
"Parula_gutturalis_f.Female.wing_cov",61.90179,0.15436855361596,0.0320496894409938,1.31929401106949,"female","Parula_gutturalis","cov",12.8802989176657,1.99883916028085,-2.5150665931325,3.21261855136326,308.475781761519,0,"f"
"Parula_superciliosa_a.Male.back",20.6215,0.051425187032419,0.691164972634871,0.62628399477717,"male","Parula_superciliosa","back",5.42297575211893,1.1998103158628,5.1985547326896,5.33521471946727,77.0038780538563,0,"a"
"Parula_superciliosa_a.Male.belly",41.32755,0.103061221945137,0.889370437956204,0.609052245482656,"male","Parula_superciliosa","belly",12.0181694328577,2.60764493710194,16.5643613280979,16.7683594404992,81.0536333604855,0,"a"
"Parula_superciliosa_a.Male.crown",21.43844,0.0534624438902743,-0.00106345267635598,1.43093351247679,"male","Parula_superciliosa","crown",4.73782348939943,0.727341011596966,-0.686592034209454,1.00021676080276,316.650784217697,0,"a"
"Parula_superciliosa_a.Male.tail",31.83716,0.0793944139650873,0.230321285140562,0.854375886155643,"male","Parula_superciliosa","tail",6.90354352407477,1.72463886871865,-0.112034368770109,1.72827397344312,356.283227751936,0,"a"
"Parula_superciliosa_a.Male.throat",64.95537,0.161983466334165,0.89411339833875,0.577157202223654,"male","Parula_superciliosa","throat",18.7210379120406,4.75184435386064,26.1778416646549,26.6056275810787,79.711602125525,0,"a"
"Parula_superciliosa_a.Male.wing_cov",22.81687,0.0568999251870324,0.132121958731136,0.976870306688295,"male","Parula_superciliosa","cov",4.85652280560918,0.937771481656219,-0.474812232719946,1.05112416400167,333.14600518181,0,"a"
"Parula_superciliosa_b.Male.back",22.35559,0.0557496009975062,0.848565573770492,0.580539906597834,"male","Parula_superciliosa","back",6.27538026745141,1.91116782282272,8.09062946148875,8.31329342259148,76.7092287113856,0,"b"
"Parula_superciliosa_b.Male.belly",35.6303,0.0888536159600997,0.850911640953717,0.597708537115822,"male","Parula_superciliosa","belly",10.0479357932389,1.81964572954676,13.0035480993743,13.1302465229637,82.0340672237701,0,"b"
"Parula_superciliosa_b.Male.crown",28.36384,0.0707327680798005,0.0850314465408805,1.24786478412093,"male","Parula_superciliosa","crown",6.32774255734836,1.14709201577912,-0.540540083956986,1.26807084779535,334.768947011275,0,"b"
"Parula_superciliosa_b.Male.tail",34.67552,0.0864726184538653,0.303986135181976,0.720206364762362,"male","Parula_superciliosa","tail",7.52037884802467,2.18041500117574,0.338028191423201,2.20646156448488,8.81237184781843,0,"b"
"Parula_superciliosa_b.Male.throat",40.72062,0.101547680798005,0.954436450839328,0.593622182219052,"male","Parula_superciliosa","throat",12.5118794102741,6.45298927351087,19.5125226271111,20.55187606613,71.7004250891432,0,"b"
"Parula_superciliosa_b.Male.wing_cov",45.86471,0.114375835411471,0.219705549263873,0.890030470918505,"male","Parula_superciliosa","cov",9.96253999502673,2.43555487566827,-0.226679937777641,2.44608081358371,354.682732709074,0,"b"
"Parula_superciliosa_c.Male.back",16.77571,0.0418346882793017,0.710920770877944,0.66990465674013,"male","Parula_superciliosa","back",4.50955024989156,0.974918961301752,4.43876334009635,4.54456675278172,77.6123928898368,0,"c"
"Parula_superciliosa_c.Male.belly",55.81706,0.139194663341646,0.827042051465973,0.62254459263563,"male","Parula_superciliosa","belly",15.6444380696432,3.22095907164449,19.2546732898206,19.5222186454034,80.5033815125782,0,"c"
"Parula_superciliosa_c.Male.crown",20.48634,0.0510881296758105,0.16618728028124,1.1462447307834,"male","Parula_superciliosa","crown",4.56668835863285,0.900830778173267,-0.282021230601615,0.943944948296405,342.616334975427,0,"c"
"Parula_superciliosa_c.Male.tail",37.99572,0.0947524189526184,0.382124352331606,0.759669893752051,"male","Parula_superciliosa","tail",8.45197740077621,2.60284151254023,0.998669921268791,2.78785321547776,20.9910335026326,0,"c"
"Parula_superciliosa_c.Male.throat",35.41821,0.0883247132169576,0.750610500610501,0.623753271447698,"male","Parula_superciliosa","throat",9.58793847422097,1.75978995361772,10.4910914386449,10.6376623491659,80.4777770189849,0,"c"
"Parula_superciliosa_c.Male.wing_cov",46.32733,0.115529501246883,0.210236109147462,0.959074146346582,"male","Parula_superciliosa","cov",10.2451123599468,2.42219482926312,-0.0570045133133634,2.42286551534481,358.651836262002,0,"c"
"Parula_superciliosa_d.Female.back",16.52741,0.0412154862842893,0.806660772178014,0.601997733546107,"female","Parula_superciliosa","back",4.54239513240144,1.04089522318468,5.39277990866727,5.4923162699333,79.0753176264506,0,"d"
"Parula_superciliosa_d.Female.belly",63.31725,0.157898379052369,0.86733630952381,0.595708260845859,"female","Parula_superciliosa","belly",18.068443037822,4.23595028580914,24.0688593501036,24.4387656242887,80.0185608361141,0,"d"
"Parula_superciliosa_d.Female.crown",10.04636,0.0250532668329177,0.0100647016534868,1.43835704849902,"female","Parula_superciliosa","crown",2.40264737629473,0.323016819360755,-0.18641931093516,0.372950432469891,330.009916814049,0,"d"
"Parula_superciliosa_d.Female.tail",31.4229,0.0783613466334165,0.369244444444444,0.712756128194123,"female","Parula_superciliosa","tail",6.88244119292877,2.06715074011904,0.618511775974107,2.15769993265823,16.6576988122908,0,"d"
"Parula_superciliosa_d.Female.throat",43.29447,0.107966259351621,0.825042057197789,0.589954703013278,"female","Parula_superciliosa","throat",12.0535435007683,2.33571228179394,15.0791944941637,15.2590189218095,81.195066134769,0,"d"
"Parula_superciliosa_d.Female.wing_cov",35.62483,0.0888399750623441,0.185355957211361,1.08292564846688,"female","Parula_superciliosa","cov",8.05741154364005,1.76994417139184,-0.0470400531090154,1.77056915607396,358.477600455066,0,"d"
"Parula_superciliosa_e.Female.back",23.67072,0.0590292269326683,0.784618617356587,0.630163369087322,"female","Parula_superciliosa","back",6.56342887707049,1.57711608517921,7.59719940300763,7.75917095540435,78.2724380325793,0,"e"
"Parula_superciliosa_e.Female.belly",79.85576,0.199141546134663,0.739890227745884,0.666735961995251,"female","Parula_superciliosa","belly",21.7311888015409,4.64677685807005,22.5662122669181,23.0396716826499,78.3644369410947,1,"e"
"Parula_superciliosa_e.Female.crown",27.80453,0.0693379800498753,0.193184434722542,1.13587122962019,"female","Parula_superciliosa","crown",6.43461254819995,1.26979015777212,0.0443738292735807,1.27056526062196,2.00143223125304,0,"e"
"Parula_superciliosa_e.Female.tail",35.27869,0.087976783042394,0.344861660079051,0.731838933716389,"female","Parula_superciliosa","tail",7.77748559154182,2.38674302322758,0.814603904979228,2.52192818710862,18.8449560762772,0,"e"
"Parula_superciliosa_e.Female.throat",47.78485,0.11916421446384,0.927461607949413,0.613709248318803,"female","Parula_superciliosa","throat",14.4761558800294,4.72344435754113,21.5287890468845,22.0408639672778,77.6253048109316,0,"e"
"Parula_superciliosa_e.Female.wing_cov",50.84867,0.126804663341646,0.237581535373808,0.951564472596392,"female","Parula_superciliosa","cov",11.2678778211703,2.54757741923031,0.156131538650628,2.55235729558649,3.50705863001822,0,"e"
"Parula_superciliosa_f.Female.back",20.16664,0.0502908728179551,0.805295220243674,0.625520339060519,"female","Parula_superciliosa","back",5.64053005382344,1.48776438076578,6.70952626999688,6.87249486143523,77.497572700596,0,"f"
"Parula_superciliosa_f.Female.belly",51.89525,0.129414588528678,0.897499556658982,0.625653807074138,"female","Parula_superciliosa","belly",15.295103722035,3.56151418375208,21.3268715109764,21.6222069115704,80.5192881166202,0,"f"
"Parula_superciliosa_f.Female.crown",19.40854,0.048400349127182,0.183339023557528,1.13594013899564,"female","Parula_superciliosa","crown",4.4497616982923,0.884505469972152,0.00581037736646639,0.884524554150872,0.376374508976778,0,"f"
"Parula_superciliosa_f.Female.tail",34.91927,0.0870804738154613,0.368235670829331,0.744449758012994,"female","Parula_superciliosa","tail",7.72512910507829,2.26560307361581,0.847518689618409,2.4189347276084,20.5098598548061,0,"f"
"Parula_superciliosa_f.Female.throat",47.1535,0.117589775561097,0.870264765784114,0.601400804610034,"female","Parula_superciliosa","throat",13.5000562569655,2.93134688972754,18.0376972715303,18.2743349385767,80.7694295658961,0,"f"
"Parula_superciliosa_f.Female.wing_cov",46.18376,0.115171471321696,0.280262295081967,0.943817802137468,"female","Parula_superciliosa","cov",10.412079254167,2.54268032625127,0.555396998787872,2.60263118166363,12.3215744373173,0,"f"
"Parus_ater_a.Male.back",18.7911,0.0468605985037406,-0.0162027420024926,1.46925971719576,"male","Parus_ater","back",4.06761487460809,0.508214072371255,-0.672055373447999,0.842579354326051,307.096886058911,0,"a"
"Parus_ater_a.Male.belly",42.13193,0.105067157107232,0.410155755350133,0.995313252361169,"male","Parus_ater","belly",10.9056658418207,2.63731069053016,3.8643998372897,4.67856749238796,55.6879018472284,0,"a"
"Parus_ater_a.Male.crown",4.7061,0.0117359102244389,-0.741116751269036,2.62754060890892,"male","Parus_ater","crown",1.00065925427278,0.0956514168071187,-0.346822558124515,0.359770872030021,285.418511851196,0,"a"
"Parus_ater_a.Male.tail",23.14914,0.0577285286783042,0.316448946947481,0.476244144265691,"male","Parus_ater","tail",4.85955995573796,1.42466859849727,0.23979628271581,1.44470857710076,9.55431227808102,0,"a"
"Parus_ater_a.Male.throat",7.4658,0.0186179551122195,0.210788381742739,1.2749794137156,"male","Parus_ater","throat",1.72380701838384,0.273009179076467,-0.0136207359490714,0.273348744844019,357.143817147292,0,"a"
"Parus_ater_a.Male.wing_cov",23.18963,0.0578295012468828,0.151711924439197,1.08844225077482,"male","Parus_ater","cov",5.05043459310251,0.906582731610983,-0.367124372365746,0.978096393020736,337.954313050949,0,"a"
"Parus_ater_b.Male.back",22.42186,0.0559148628428928,0.0730831973898858,1.30090499469294,"male","Parus_ater","back",4.79961769142472,0.585695421474464,-0.670439892230146,0.890240852707692,311.140420553628,0,"b"
"Parus_ater_b.Male.belly",30.67631,0.0764995261845386,0.536921151439299,0.897295024403349,"male","Parus_ater","belly",8.25146566935812,2.39582846399744,4.61555318497808,5.20031972404213,62.5672025158144,0,"b"
"Parus_ater_b.Male.crown",4.42055,0.0110238154613466,-0.406542056074766,1.84851340318825,"male","Parus_ater","crown",1.02052124398318,0.0745724598262554,-0.157525102416678,0.174284852055259,295.332897283507,0,"b"
"Parus_ater_b.Male.tail",27.20382,0.0678399501246883,0.291561278454817,0.520565744394869,"male","Parus_ater","tail",5.70915483672342,1.56270084299609,0.111002912813296,1.56663830265755,4.06305144046264,0,"b"
"Parus_ater_b.Male.throat",9.29358,0.0231760099750623,-0.0767841011743451,1.31583811208018,"male","Parus_ater","throat",1.99296361146277,0.285280535909649,-0.253797694216351,0.381835375205641,318.342348586263,0,"b"
"Parus_ater_b.Male.wing_cov",20.64988,0.0514959600997506,0.0552781740370899,1.2914825614401,"male","Parus_ater","cov",4.40029268766862,0.584990383752232,-0.723156730224606,0.930144830417138,308.970779880046,0,"b"
"Parus_ater_c.Male.back",24.69683,0.0615881047381546,0.122950819672131,1.19228663063273,"male","Parus_ater","back",5.30436097340248,0.779816288697249,-0.653733691288738,1.01758595865094,320.026305225346,0,"c"
"Parus_ater_c.Male.belly",23.61572,0.0588920698254364,0.544720371492025,0.823721471584641,"male","Parus_ater","belly",6.05568936549039,2.13490908045455,3.10099459723923,3.7648378814916,55.4541643960535,0,"c"
"Parus_ater_c.Male.crown",4.61657,0.0115126433915212,-0.104404567699837,1.84975394961201,"male","Parus_ater","crown",1.04572391036455,0.0645463566459337,-0.191847521810506,0.202414682721133,288.595313851757,0,"c"
"Parus_ater_c.Male.tail",38.38309,0.0957184289276808,0.257375381485249,0.421757343783604,"male","Parus_ater","tail",7.94613311554419,2.16598537007132,-0.135705476081383,2.17023238377862,356.414933703825,0,"c"
"Parus_ater_c.Male.throat",7.4658,0.0186179551122195,0.210788381742739,1.2749794137156,"male","Parus_ater","throat",1.72380701838384,0.273009179076467,-0.0136207359490714,0.273348744844019,357.143817147292,0,"c"
"Parus_ater_c.Male.wing_cov",25.5854,0.0638039900249377,0.323189431469686,0.861664932606897,"male","Parus_ater","cov",5.88393797090293,1.36611143394555,1.00746337793306,1.6974224305791,36.4075845814503,0,"c"
"Parus_ater_d.Female.back",22.6099,0.0563837905236908,0.102034226670972,0.98174759444141,"female","Parus_ater","back",4.76499853791228,0.890005124863785,-0.56976499908562,1.05675980074321,327.373371768701,0,"d"
"Parus_ater_d.Female.belly",42.93831,0.107078079800499,0.370899266692397,1.04140344832403,"female","Parus_ater","belly",11.1295538341231,2.35113789661887,3.53656361594035,4.24677896982059,56.3836984480223,0,"d"
"Parus_ater_d.Female.crown",3.48857,0.00869967581047382,-3.6865671641791,2.84803610453657,"female","Parus_ater","crown",0.774964343854049,-0.107169679410962,-0.521714326023992,0.532607902836333,258.391874431208,0,"d"
"Parus_ater_d.Female.tail",36.04206,0.0898804488778055,0.213978695570921,0.51526383882187,"female","Parus_ater","tail",7.48009151306301,1.75379096735484,-0.375420177257557,1.7935225302927,347.917493159475,0,"d"
"Parus_ater_d.Female.throat",3.82731,0.00954441396508728,0.346938775510204,1.00579404794,"female","Parus_ater","throat",0.925242138908552,0.244796745525466,0.195864250603028,0.313509571279962,38.6636405747736,0,"d"
"Parus_ater_d.Female.wing_cov",23.60838,0.0588737655860349,0.133686690223793,1.08892810745419,"female","Parus_ater","cov",5.26256924946856,0.956846063554645,-0.178881691708765,0.97342336574001,349.410829526721,0,"d"
"Parus_ater_e.Female.back",23.36605,0.0582694513715711,0.0510269576379975,1.27343894329472,"female","Parus_ater","back",5.11732225332458,0.734945514016122,-0.543983750666943,0.914364932377711,323.492309433405,0,"e"
